Region,years,products,Productivity (kg/ ha),Production (t),Area (ha) 
17,1993,Citrinos,10109.0,16755.0,1657.0
17,1993,Damasco,13642.0,229.0,17.0
17,1993,Diospiro,2696.0,207.0,77.0
17,1993,Feijão,3394.0,336.0,99.0
17,1993,Figo,0.0,0.0,0.0
17,1993,Ginja,0.0,0.0,0.0
17,1993,Girassol,942.0,4038.0,4285.0
17,1993,Grão-de-bico,658.0,41.0,63.0
17,1993,Kiwi,6010.0,72.0,12.0
17,1993,Laranja,11293.0,14623.0,1295.0
17,1993,Limão,6186.0,1294.0,209.0
17,1993,Lúpulo,0.0,0.0,0.0
17,1993,Marmelo,6341.0,183.0,29.0
17,1993,Maçã,9438.0,5630.0,597.0
17,1993,Milho,5503.0,12084.0,2196.0
17,1993,Milho regadio,6093.0,11721.0,1924.0
17,1993,Milho sequeiro,1331.0,362.0,272.0
17,1993,Nespera,2977.0,52.0,18.0
17,1993,Noz,2879.0,43.0,15.0
17,1993,Olival,49.0,34.0,699.0
17,1993,Principais culturas para indústria,18804.0,120597.0,6413.0
17,1993,Principais frutos de casca rija,1725.0,56.0,32.0
17,1993,Principais frutos frescos,7602.0,21681.0,2852.0
17,1993,Principais frutos subtropicais,6010.0,72.0,12.0
17,1993,Principais leguminosas secas,2332.0,377.0,162.0
17,1993,Pêra,4452.0,3142.0,706.0
17,1993,Pêssego,8271.0,10719.0,1296.0
17,1993,Romã,0.0,0.0,0.0
17,1993,Tabaco,0.0,0.0,0.0
17,1993,Tangera,6292.0,257.0,41.0
17,1993,Tangerina,5262.0,534.0,102.0
17,1993,Tomate para indústria,54760.0,116559.0,2129.0
17,1993,Toranja,4254.0,46.0,11.0
17,1993,Trigo,2378.0,9319.0,3919.0
17,1993,Trigo duro,1934.0,2301.0,1190.0
17,1993,Trigo mole,2572.0,7018.0,2729.0
17,1993,Triticale,1198.0,157.0,131.0
17,1993,Uva de mesa,4033.0,4768.0,1182.0
17,1993,Uva para vinho,2313.0,28666.0,12394.0
17,1993,Vinha,2463.0,33434.0,13577.0
17,1994,Ameixa,17776.0,1600.0,90.0
17,1994,Amêndoa,0.0,0.0,0.0
17,1994,Arroz,4922.0,5931.0,1205.0
17,1994,Aveia,1206.0,1158.0,960.0
17,1994,Avelã,876.0,1.0,1.0
17,1994,Azeitona de mesa,0.0,0.0,0.0
17,1994,Azeitona para azeite,50.0,35.0,696.0
17,1994,Batata,15277.0,29242.0,1914.0
17,1994,Batata de regadio,19108.0,11668.0,611.0
17,1994,Batata de sequeiro,13482.0,17574.0,1303.0
17,1994,Beterraba,51913.0,1875.0,36.0
17,1994,Castanha,708.0,11.0,16.0
17,1994,Centeio,1024.0,30.0,29.0
17,1994,Cereais para grão,3776.0,31496.0,8340.0
17,1994,Cereja,0.0,0.0,0.0
17,1994,Cevada,1335.0,694.0,520.0
17,1994,Citrinos,11879.0,18756.0,1579.0
17,1994,Damasco,18474.0,310.0,17.0
17,1994,Diospiro,3753.0,223.0,59.0
17,1994,Feijão,1175.0,114.0,97.0
17,1994,Figo,0.0,0.0,0.0
17,1994,Ginja,0.0,0.0,0.0
17,1994,Girassol,989.0,6424.0,6498.0
17,1994,Grão-de-bico,661.0,41.0,62.0
17,1994,Kiwi,12556.0,126.0,10.0
17,1994,Laranja,13141.0,15520.0,1181.0
17,1994,Limão,5536.0,1395.0,252.0
17,1994,Lúpulo,0.0,0.0,0.0
17,1994,Marmelo,9626.0,217.0,23.0
17,1994,Maçã,12727.0,6649.0,522.0
17,1994,Milho,5713.0,16510.0,2890.0
17,1994,Milho regadio,6012.0,16263.0,2705.0
17,1994,Milho sequeiro,1339.0,248.0,185.0
17,1994,Nespera,3646.0,69.0,19.0
17,1994,Noz,2533.0,38.0,15.0
17,1994,Olival,50.0,35.0,696.0
17,1994,Principais culturas para indústria,14659.0,134866.0,9200.0
17,1994,Principais frutos de casca rija,1569.0,50.0,32.0
17,1994,Principais frutos frescos,11427.0,27701.0,2424.0
17,1994,Principais frutos subtropicais,12556.0,126.0,10.0
17,1994,Principais leguminosas secas,975.0,155.0,159.0
17,1994,Pêra,10264.0,4826.0,470.0
17,1994,Pêssego,11281.0,13809.0,1224.0
17,1994,Romã,0.0,0.0,0.0
17,1994,Tabaco,0.0,0.0,0.0
17,1994,Tangera,14945.0,374.0,25.0
17,1994,Tangerina,12819.0,1410.0,110.0
17,1994,Tomate para indústria,47471.0,126566.0,2666.0
17,1994,Toranja,5318.0,58.0,11.0
17,1994,Trigo,2653.0,6988.0,2634.0
17,1994,Trigo duro,2479.0,1529.0,617.0
17,1994,Trigo mole,2706.0,5459.0,2018.0
17,1994,Triticale,1815.0,185.0,102.0
17,1994,Uva de mesa,7827.0,8375.0,1070.0
17,1994,Uva para vinho,3339.0,38963.0,11668.0
17,1994,Vinha,3716.0,47338.0,12738.0
17,1995,Ameixa,20000.0,1800.0,90.0
17,1995,Amêndoa,0.0,0.0,0.0
17,1995,Arroz,4785.0,6153.0,1286.0
17,1995,Aveia,1225.0,1875.0,1530.0
17,1995,Avelã,667.0,1.0,2.0
17,1995,Azeitona de mesa,0.0,0.0,0.0
17,1995,Azeitona para azeite,755.0,483.0,640.0
17,1995,Batata,14616.0,29342.0,2007.0
17,1995,Batata de regadio,19860.0,12558.0,632.0
17,1995,Batata de sequeiro,12205.0,16784.0,1375.0
17,1995,Beterraba,44600.0,4413.0,99.0
17,1995,Castanha,773.0,9.0,11.0
17,1995,Centeio,960.0,24.0,25.0
17,1995,Cereais para grão,3714.0,37274.0,10035.0
17,1995,Cereja,0.0,0.0,0.0
17,1995,Cevada,509.0,242.0,475.0
17,1995,Citrinos,10535.0,17624.0,1673.0
17,1995,Damasco,12000.0,180.0,15.0
17,1995,Diospiro,4000.0,107.0,27.0
17,1995,Feijão,1168.0,111.0,95.0
17,1995,Figo,0.0,0.0,0.0
17,1995,Ginja,0.0,0.0,0.0
17,1995,Girassol,365.0,1545.0,4238.0
17,1995,Grão-de-bico,651.0,54.0,83.0
17,1995,Kiwi,12500.0,125.0,10.0
17,1995,Laranja,11075.0,14120.0,1275.0
17,1995,Limão,5933.0,1495.0,252.0
17,1995,Lúpulo,0.0,0.0,0.0
17,1995,Marmelo,9623.0,89.0,9.0
17,1995,Maçã,10610.0,5135.0,484.0
17,1995,Milho,6765.0,20201.0,2986.0
17,1995,Milho regadio,7286.0,19777.0,2714.0
17,1995,Milho sequeiro,1561.0,424.0,272.0
17,1995,Nespera,3689.0,57.0,16.0
17,1995,Noz,0.0,0.0,0.0
17,1995,Olival,755.0,483.0,640.0
17,1995,Principais culturas para indústria,17496.0,116505.0,6659.0
17,1995,Principais frutos de casca rija,760.0,10.0,13.0
17,1995,Principais frutos frescos,11580.0,27778.0,2399.0
17,1995,Principais frutos subtropicais,12500.0,125.0,10.0
17,1995,Principais leguminosas secas,927.0,165.0,178.0
17,1995,Pêra,8481.0,4000.0,472.0
17,1995,Pêssego,12754.0,16409.0,1287.0
17,1995,Romã,0.0,0.0,0.0
17,1995,Tabaco,0.0,0.0,0.0
17,1995,Tangera,13960.0,349.0,25.0
17,1995,Tangerina,14391.0,1583.0,110.0
17,1995,Tomate para indústria,47609.0,110547.0,2322.0
17,1995,Toranja,7090.0,77.0,11.0
17,1995,Trigo,2402.0,8591.0,3577.0
17,1995,Trigo duro,1968.0,2049.0,1041.0
17,1995,Trigo mole,2579.0,6542.0,2536.0
17,1995,Triticale,1205.0,188.0,156.0
17,1995,Uva de mesa,6858.0,6728.0,981.0
17,1995,Uva para vinho,4675.0,51147.0,10941.0
17,1995,Vinha,4855.0,57875.0,11922.0
17,1996,Ameixa,18959.0,1677.0,88.0
17,1996,Amêndoa,0.0,0.0,0.0
17,1996,Arroz,4920.0,5162.0,1049.0
17,1996,Aveia,1114.0,1140.0,1023.0
17,1996,Avelã,667.0,1.0,2.0
17,1996,Azeitona de mesa,0.0,0.0,0.0
17,1996,Azeitona para azeite,381.0,254.0,668.0
17,1996,Batata,17644.0,30560.0,1732.0
17,1996,Batata de regadio,21047.0,13232.0,629.0
17,1996,Batata de sequeiro,15705.0,17328.0,1103.0
17,1996,Beterraba,49364.0,1530.0,31.0
17,1996,Castanha,773.0,9.0,11.0
17,1996,Centeio,1100.0,22.0,20.0
17,1996,Cereais para grão,5094.0,30162.0,5921.0
17,1996,Cereja,0.0,0.0,0.0
17,1996,Cevada,1274.0,534.0,419.0
17,1996,Citrinos,10058.0,16324.0,1623.0
17,1996,Damasco,8188.0,123.0,15.0
17,1996,Diospiro,3799.0,82.0,22.0
17,1996,Feijão,1168.0,111.0,95.0
17,1996,Figo,0.0,0.0,0.0
17,1996,Ginja,0.0,0.0,0.0
17,1996,Girassol,768.0,2559.0,3332.0
17,1996,Grão-de-bico,655.0,55.0,84.0
17,1996,Kiwi,12500.0,125.0,10.0
17,1996,Laranja,10759.0,13341.0,1240.0
17,1996,Limão,4579.0,1103.0,241.0
17,1996,Lúpulo,0.0,0.0,0.0
17,1996,Marmelo,9867.0,93.0,9.0
17,1996,Maçã,10730.0,4979.0,464.0
17,1996,Milho,8058.0,21845.0,2711.0
17,1996,Milho regadio,8701.0,21277.0,2445.0
17,1996,Milho sequeiro,2138.0,568.0,266.0
17,1996,Nespera,3776.0,55.0,15.0
17,1996,Noz,0.0,0.0,0.0
17,1996,Olival,381.0,254.0,668.0
17,1996,Principais culturas para indústria,30185.0,172955.0,5730.0
17,1996,Principais frutos de casca rija,760.0,10.0,13.0
17,1996,Principais frutos frescos,12357.0,25268.0,2045.0
17,1996,Principais frutos subtropicais,12500.0,125.0,10.0
17,1996,Principais leguminosas secas,927.0,166.0,179.0
17,1996,Pêra,8907.0,3861.0,433.0
17,1996,Pêssego,14424.0,14399.0,998.0
17,1996,Romã,0.0,0.0,0.0
17,1996,Tabaco,0.0,0.0,0.0
17,1996,Tangera,13755.0,344.0,25.0
17,1996,Tangerina,13774.0,1460.0,106.0
17,1996,Tomate para indústria,71353.0,168866.0,2367.0
17,1996,Toranja,6909.0,76.0,11.0
17,1996,Trigo,2416.0,1259.0,521.0
17,1996,Trigo duro,2261.0,52.0,23.0
17,1996,Trigo mole,2423.0,1207.0,498.0
17,1996,Triticale,1128.0,200.0,177.0
17,1996,Uva de mesa,7074.0,6720.0,950.0
17,1996,Uva para vinho,5397.0,57895.0,10727.0
17,1996,Vinha,5534.0,64615.0,11677.0
17,1997,Ameixa,14860.0,1248.0,84.0
17,1997,Amêndoa,0.0,0.0,0.0
17,1997,Arroz,5013.0,10265.0,2048.0
17,1997,Aveia,1545.0,986.0,638.0
17,1997,Avelã,638.0,1.0,1.0
17,1997,Azeitona de mesa,0.0,0.0,0.0
17,1997,Azeitona para azeite,535.0,357.0,668.0
17,1997,Batata,16536.0,24942.0,1508.0
17,1997,Batata de regadio,17736.0,19923.0,1123.0
17,1997,Batata de sequeiro,13037.0,5019.0,385.0
17,1997,Beterraba,21532.0,6505.0,302.0
17,1997,Castanha,500.0,1.0,1.0
17,1997,Centeio,995.0,4.0,4.0
17,1997,Cereais para grão,4832.0,67481.0,13965.0
17,1997,Cereja,0.0,0.0,0.0
17,1997,Cevada,1520.0,1215.0,799.0
17,1997,Citrinos,10278.0,16569.0,1612.0
17,1997,Damasco,10497.0,376.0,36.0
17,1997,Diospiro,3800.0,38.0,10.0
17,1997,Feijão,2143.0,30.0,14.0
17,1997,Figo,0.0,0.0,0.0
17,1997,Ginja,0.0,0.0,0.0
17,1997,Girassol,625.0,1210.0,1938.0
17,1997,Grão-de-bico,778.0,7.0,9.0
17,1997,Kiwi,15002.0,129.0,9.0
17,1997,Laranja,10127.0,12618.0,1246.0
17,1997,Limão,9811.0,2158.0,220.0
17,1997,Lúpulo,0.0,0.0,0.0
17,1997,Marmelo,10569.0,109.0,10.0
17,1997,Maçã,12955.0,5584.0,431.0
17,1997,Milho,7460.0,46110.0,6181.0
17,1997,Milho regadio,7831.0,45702.0,5836.0
17,1997,Milho sequeiro,1183.0,408.0,345.0
17,1997,Nespera,3870.0,45.0,12.0
17,1997,Noz,2575.0,77.0,30.0
17,1997,Olival,535.0,357.0,668.0
17,1997,Principais culturas para indústria,14276.0,39509.0,2768.0
17,1997,Principais frutos de casca rija,2453.0,78.0,32.0
17,1997,Principais frutos frescos,13644.0,22019.0,1614.0
17,1997,Principais frutos subtropicais,15002.0,129.0,9.0
17,1997,Principais leguminosas secas,1609.0,37.0,23.0
17,1997,Pêra,10826.0,2755.0,255.0
17,1997,Pêssego,15278.0,11864.0,777.0
17,1997,Romã,0.0,0.0,0.0
17,1997,Tabaco,0.0,0.0,0.0
17,1997,Tangera,12934.0,323.0,25.0
17,1997,Tangerina,12664.0,1393.0,110.0
17,1997,Tomate para indústria,60296.0,31793.0,527.0
17,1997,Toranja,6909.0,76.0,11.0
17,1997,Trigo,2215.0,8704.0,3929.0
17,1997,Trigo duro,1264.0,747.0,591.0
17,1997,Trigo mole,2384.0,7956.0,3337.0
17,1997,Triticale,539.0,197.0,366.0
17,1997,Uva de mesa,8840.0,8398.0,950.0
17,1997,Uva para vinho,4522.0,47536.0,10513.0
17,1997,Vinha,4880.0,55934.0,11463.0
17,1998,Ameixa,13347.0,1308.0,98.0
17,1998,Amêndoa,0.0,0.0,0.0
17,1998,Arroz,5393.0,10138.0,1880.0
17,1998,Aveia,992.0,2065.0,2082.0
17,1998,Avelã,638.0,1.0,1.0
17,1998,Azeitona de mesa,0.0,0.0,0.0
17,1998,Azeitona para azeite,421.0,278.0,660.0
17,1998,Batata,17274.0,27949.0,1618.0
17,1998,Batata de regadio,17859.0,21413.0,1199.0
17,1998,Batata de sequeiro,15599.0,6536.0,419.0
17,1998,Beterraba,59418.0,24302.0,409.0
17,1998,Castanha,0.0,0.0,1.0
17,1998,Centeio,1333.0,4.0,3.0
17,1998,Cereais para grão,5752.0,90772.0,15782.0
17,1998,Cereja,0.0,0.0,0.0
17,1998,Cevada,1988.0,3207.0,1613.0
17,1998,Citrinos,8514.0,13307.0,1563.0
17,1998,Damasco,10194.0,367.0,36.0
17,1998,Diospiro,3834.0,8.0,2.0
17,1998,Feijão,1462.0,38.0,26.0
17,1998,Figo,0.0,0.0,0.0
17,1998,Ginja,0.0,0.0,0.0
17,1998,Girassol,736.0,968.0,1315.0
17,1998,Grão-de-bico,818.0,9.0,11.0
17,1998,Kiwi,5857.0,41.0,7.0
17,1998,Laranja,9021.0,10825.0,1200.0
17,1998,Limão,4773.0,1050.0,220.0
17,1998,Lúpulo,0.0,0.0,0.0
17,1998,Marmelo,11261.0,116.0,10.0
17,1998,Maçã,10504.0,4044.0,385.0
17,1998,Milho,8702.0,72550.0,8337.0
17,1998,Milho regadio,8772.0,72294.0,8241.0
17,1998,Milho sequeiro,2667.0,256.0,96.0
17,1998,Nespera,3986.0,48.0,12.0
17,1998,Noz,1233.0,37.0,30.0
17,1998,Olival,421.0,278.0,660.0
17,1998,Principais culturas para indústria,45195.0,243599.0,5390.0
17,1998,Principais frutos de casca rija,1177.0,38.0,32.0
17,1998,Principais frutos frescos,12486.0,18437.0,1477.0
17,1998,Principais frutos subtropicais,5857.0,41.0,7.0
17,1998,Principais leguminosas secas,1270.0,47.0,37.0
17,1998,Pêra,6552.0,1474.0,225.0
17,1998,Pêssego,15633.0,11072.0,708.0
17,1998,Romã,0.0,0.0,0.0
17,1998,Tabaco,0.0,0.0,0.0
17,1998,Tangera,10000.0,250.0,25.0
17,1998,Tangerina,10124.0,1144.0,113.0
17,1998,Tomate para indústria,59555.0,218329.0,3666.0
17,1998,Toranja,7600.0,38.0,5.0
17,1998,Trigo,1699.0,2613.0,1538.0
17,1998,Trigo duro,1277.0,812.0,636.0
17,1998,Trigo mole,1997.0,1801.0,902.0
17,1998,Triticale,593.0,195.0,329.0
17,1998,Uva de mesa,5711.0,5597.0,980.0
17,1998,Uva para vinho,2741.0,26860.0,9800.0
17,1998,Vinha,3011.0,32457.0,10780.0
17,1999,Ameixa,10163.0,1713.0,169.0
17,1999,Amêndoa,1000.0,14.0,14.0
17,1999,Ananás,0.0,0.0,0.0
17,1999,Arroz,5542.0,12076.0,2179.0
17,1999,Aveia,1280.0,1386.0,1083.0
17,1999,Avelã,750.0,1.0,1.0
17,1999,Azeitona de mesa,1200.0,50.0,42.0
17,1999,Azeitona para azeite,144.0,93.0,647.0
17,1999,Banana,0.0,0.0,0.0
17,1999,Batata,18589.0,66302.0,3567.0
17,1999,Batata de regadio,19389.0,60927.0,3142.0
17,1999,Batata de sequeiro,12664.0,5375.0,424.0
17,1999,Beterraba,54364.0,66933.0,1231.0
17,1999,Castanha,600.0,3.0,5.0
17,1999,Centeio,713.0,22.0,31.0
17,1999,Cereais para grão,4692.0,53063.0,11309.0
17,1999,Cereja,1500.0,9.0,6.0
17,1999,Cevada,1653.0,1592.0,963.0
17,1999,Citrinos,12142.0,12930.0,1065.0
17,1999,Damasco,5833.0,333.0,57.0
17,1999,Diospiro,3800.0,11.0,3.0
17,1999,Feijão,1109.0,75.0,68.0
17,1999,Figo,250.0,6.0,24.0
17,1999,Ginja,0.0,0.0,0.0
17,1999,Girassol,648.0,313.0,483.0
17,1999,Grão-de-bico,915.0,14.0,15.0
17,1999,Kiwi,10500.0,18.0,2.0
17,1999,Laranja,12091.0,10214.0,845.0
17,1999,Limão,12233.0,1235.0,101.0
17,1999,Lúpulo,0.0,0.0,0.0
17,1999,Marmelo,8999.0,119.0,13.0
17,1999,Maçã,6820.0,2092.0,307.0
17,1999,Milho,8165.0,30849.0,3778.0
17,1999,Milho regadio,8579.0,30330.0,3535.0
17,1999,Milho sequeiro,2138.0,520.0,243.0
17,1999,Nespera,4000.0,48.0,12.0
17,1999,Noz,1654.0,134.0,81.0
17,1999,Olival,208.0,143.0,689.0
17,1999,Principais culturas para indústria,44251.0,140450.0,3174.0
17,1999,Principais frutos de casca rija,1502.0,152.0,101.0
17,1999,Principais frutos frescos,8829.0,11969.0,1356.0
17,1999,Principais frutos subtropicais,10500.0,18.0,2.0
17,1999,Principais leguminosas secas,1073.0,89.0,83.0
17,1999,Pêra,10393.0,2339.0,225.0
17,1999,Pêssego,9820.0,5299.0,540.0
17,1999,Romã,0.0,0.0,0.0
17,1999,Tabaco,0.0,0.0,0.0
17,1999,Tangera,12501.0,512.0,41.0
17,1999,Tangerina,12594.0,941.0,75.0
17,1999,Tomate para indústria,50160.0,73203.0,1459.0
17,1999,Toranja,8000.0,28.0,4.0
17,1999,Trigo,2235.0,6767.0,3028.0
17,1999,Trigo duro,2000.0,3687.0,1843.0
17,1999,Trigo mole,2600.0,3080.0,1185.0
17,1999,Triticale,1501.0,372.0,248.0
17,1999,Uva de mesa,8749.0,4576.0,523.0
17,1999,Uva para vinho,5247.0,47682.0,9088.0
17,1999,Vinha,5437.0,52258.0,9611.0
17,2000,Ameixa,9615.0,1625.0,169.0
17,2000,Amêndoa,1067.0,16.0,15.0
17,2000,Ananás,0.0,0.0,0.0
17,2000,Arroz,5542.0,12076.0,2179.0
17,2000,Aveia,1488.0,1348.0,906.0
17,2000,Avelã,1000.0,1.0,1.0
17,2000,Azeitona de mesa,1159.0,51.0,44.0
17,2000,Azeitona para azeite,69.0,43.0,631.0
17,2000,Banana,0.0,0.0,0.0
17,2000,Batata,18184.0,52588.0,2892.0
17,2000,Batata de regadio,18817.0,51272.0,2725.0
17,2000,Batata de sequeiro,7869.0,1316.0,167.0
17,2000,Beterraba,44792.0,51412.0,1148.0
17,2000,Castanha,600.0,3.0,5.0
17,2000,Centeio,794.0,27.0,34.0
17,2000,Cereais para grão,4888.0,56527.0,11564.0
17,2000,Cereja,1500.0,9.0,6.0
17,2000,Cevada,1661.0,1261.0,759.0
17,2000,Citrinos,12331.0,13145.0,1066.0
17,2000,Damasco,6018.0,343.0,57.0
17,2000,Diospiro,7500.0,30.0,4.0
17,2000,Feijão,1029.0,72.0,70.0
17,2000,Figo,280.0,7.0,25.0
17,2000,Ginja,0.0,0.0,0.0
17,2000,Girassol,1264.0,954.0,755.0
17,2000,Grão-de-bico,1000.0,17.0,17.0
17,2000,Kiwi,10667.0,32.0,3.0
17,2000,Laranja,12079.0,10207.0,845.0
17,2000,Limão,13267.0,1340.0,101.0
17,2000,Lúpulo,0.0,0.0,0.0
17,2000,Marmelo,9786.0,137.0,14.0
17,2000,Maçã,6708.0,2019.0,301.0
17,2000,Milho,8262.0,33534.0,4059.0
17,2000,Milho regadio,8512.0,33195.0,3900.0
17,2000,Milho sequeiro,2132.0,339.0,159.0
17,2000,Nespera,6667.0,100.0,15.0
17,2000,Noz,1827.0,148.0,81.0
17,2000,Olival,140.0,94.0,675.0
17,2000,Principais culturas para indústria,37039.0,97516.0,2633.0
17,2000,Principais frutos de casca rija,1647.0,168.0,102.0
17,2000,Principais frutos frescos,9179.0,12438.0,1355.0
17,2000,Principais frutos subtropicais,10667.0,32.0,3.0
17,2000,Principais leguminosas secas,1023.0,89.0,87.0
17,2000,Pêra,10627.0,2391.0,225.0
17,2000,Pêssego,10718.0,5777.0,539.0
17,2000,Romã,0.0,0.0,0.0
17,2000,Tabaco,0.0,0.0,0.0
17,2000,Tangera,12976.0,532.0,41.0
17,2000,Tangerina,13840.0,1038.0,75.0
17,2000,Tomate para indústria,61849.0,45150.0,730.0
17,2000,Toranja,7000.0,28.0,4.0
17,2000,Trigo,2312.0,7773.0,3362.0
17,2000,Trigo duro,2203.0,4683.0,2126.0
17,2000,Trigo mole,2500.0,3090.0,1236.0
17,2000,Triticale,1915.0,508.0,265.0
17,2000,Uva de mesa,10194.0,5332.0,523.0
17,2000,Uva para vinho,4971.0,45522.0,9157.0
17,2000,Vinha,5253.0,50854.0,9680.0
17,2001,Ameixa,7714.0,776.0,101.0
17,2001,Amêndoa,999.0,9.0,9.0
17,2001,Ananás,0.0,0.0,0.0
17,2001,Arroz,5609.0,9905.0,1766.0
17,2001,Aveia,1040.0,543.0,522.0
17,2001,Avelã,1000.0,1.0,1.0
17,2001,Azeitona de mesa,1183.0,67.0,57.0
17,2001,Azeitona para azeite,185.0,171.0,924.0
17,2001,Banana,0.0,0.0,0.0
17,2001,Batata,16391.0,32931.0,2009.0
17,2001,Batata de regadio,17057.0,32287.0,1893.0
17,2001,Batata de sequeiro,5543.0,644.0,116.0
17,2001,Beterraba,52790.0,31199.0,591.0
17,2001,Castanha,342.0,1.0,2.0
17,2001,Centeio,571.0,8.0,14.0
17,2001,Cereais para grão,5460.0,45828.0,8393.0
17,2001,Cereja,833.0,5.0,6.0
17,2001,Cevada,1219.0,473.0,388.0
17,2001,Citrinos,11047.0,10746.0,973.0
17,2001,Damasco,5063.0,296.0,59.0
17,2001,Diospiro,7000.0,28.0,4.0
17,2001,Feijão,933.0,42.0,45.0
17,2001,Figo,289.0,30.0,102.0
17,2001,Ginja,0.0,0.0,0.0
17,2001,Girassol,481.0,140.0,291.0
17,2001,Grão-de-bico,900.0,18.0,20.0
17,2001,Kiwi,10667.0,32.0,3.0
17,2001,Laranja,10976.0,8998.0,820.0
17,2001,Limão,11792.0,665.0,56.0
17,2001,Lúpulo,0.0,0.0,0.0
17,2001,Marmelo,10727.0,77.0,7.0
17,2001,Maçã,5521.0,1732.0,314.0
17,2001,Milho,8336.0,31902.0,3827.0
17,2001,Milho regadio,8664.0,31494.0,3635.0
17,2001,Milho sequeiro,2125.0,408.0,192.0
17,2001,Nespera,6400.0,96.0,15.0
17,2001,Noz,1588.0,47.0,29.0
17,2001,Olival,243.0,238.0,981.0
17,2001,Principais culturas para indústria,56282.0,90389.0,1606.0
17,2001,Principais frutos de casca rija,1372.0,58.0,42.0
17,2001,Principais frutos frescos,6526.0,6733.0,1032.0
17,2001,Principais frutos subtropicais,10667.0,32.0,3.0
17,2001,Principais leguminosas secas,923.0,60.0,65.0
17,2001,Pêra,8959.0,868.0,97.0
17,2001,Pêssego,8620.0,2825.0,328.0
17,2001,Romã,0.0,0.0,0.0
17,2001,Tabaco,0.0,0.0,0.0
17,2001,Tangera,11331.0,308.0,27.0
17,2001,Tangerina,12246.0,774.0,63.0
17,2001,Tomate para indústria,81561.0,59050.0,724.0
17,2001,Toranja,0.0,0.0,6.0
17,2001,Trigo,1653.0,2707.0,1638.0
17,2001,Trigo duro,1632.0,2086.0,1278.0
17,2001,Trigo mole,1725.0,621.0,360.0
17,2001,Triticale,1218.0,290.0,238.0
17,2001,Uva de mesa,9405.0,3806.0,405.0
17,2001,Uva para vinho,3297.0,37083.0,11247.0
17,2001,Vinha,3509.0,40890.0,11652.0
17,2002,Ameixa,8643.0,841.0,97.0
17,2002,Amêndoa,1060.0,9.0,9.0
17,2002,Ananás,0.0,0.0,0.0
17,2002,Arroz,5401.0,9539.0,1766.0
17,2002,Aveia,1180.0,754.0,639.0
17,2002,Avelã,1000.0,1.0,1.0
17,2002,Azeitona de mesa,1183.0,62.0,53.0
17,2002,Azeitona para azeite,57.0,50.0,884.0
17,2002,Banana,0.0,0.0,0.0
17,2002,Batata,17853.0,44687.0,2503.0
17,2002,Batata de regadio,18324.0,43216.0,2358.0
17,2002,Batata de sequeiro,10170.0,1472.0,145.0
17,2002,Beterraba,66281.0,75938.0,1146.0
17,2002,Castanha,341.0,1.0,3.0
17,2002,Centeio,1421.0,27.0,19.0
17,2002,Cereais para grão,5120.0,58832.0,11490.0
17,2002,Cereja,1000.0,6.0,6.0
17,2002,Cevada,1439.0,367.0,255.0
17,2002,Citrinos,12021.0,10987.0,914.0
17,2002,Damasco,6321.0,350.0,55.0
17,2002,Diospiro,7500.0,30.0,4.0
17,2002,Feijão,979.0,46.0,47.0
17,2002,Figo,568.0,53.0,92.0
17,2002,Ginja,0.0,0.0,0.0
17,2002,Girassol,300.0,48.0,160.0
17,2002,Grão-de-bico,846.0,11.0,13.0
17,2002,Kiwi,10667.0,32.0,3.0
17,2002,Laranja,11946.0,9168.0,767.0
17,2002,Limão,12727.0,709.0,56.0
17,2002,Lúpulo,0.0,0.0,0.0
17,2002,Marmelo,11648.0,82.0,7.0
17,2002,Maçã,8858.0,2624.0,296.0
17,2002,Milho,8100.0,40086.0,4949.0
17,2002,Milho regadio,8210.0,39843.0,4853.0
17,2002,Milho sequeiro,2531.0,243.0,96.0
17,2002,Nespera,6667.0,100.0,15.0
17,2002,Noz,1588.0,45.0,29.0
17,2002,Olival,120.0,113.0,937.0
17,2002,Principais culturas para indústria,63820.0,180784.0,2833.0
17,2002,Principais frutos de casca rija,1379.0,57.0,41.0
17,2002,Principais frutos frescos,9896.0,9605.0,971.0
17,2002,Principais frutos subtropicais,10667.0,32.0,3.0
17,2002,Principais leguminosas secas,950.0,57.0,60.0
17,2002,Pêra,16050.0,1535.0,96.0
17,2002,Pêssego,13216.0,3984.0,301.0
17,2002,Romã,0.0,0.0,0.0
17,2002,Tabaco,0.0,0.0,0.0
17,2002,Tangera,12466.0,321.0,26.0
17,2002,Tangerina,13259.0,789.0,60.0
17,2002,Tomate para indústria,68630.0,104798.0,1527.0
17,2002,Toranja,0.0,0.0,6.0
17,2002,Trigo,2097.0,7537.0,3595.0
17,2002,Trigo duro,2016.0,5839.0,2896.0
17,2002,Trigo mole,2429.0,1698.0,699.0
17,2002,Triticale,1955.0,522.0,267.0
17,2002,Uva de mesa,8720.0,3286.0,377.0
17,2002,Uva para vinho,4894.0,53297.0,10891.0
17,2002,Vinha,5022.0,56583.0,11268.0
17,2003,Ameixa,8246.0,775.0,94.0
17,2003,Amêndoa,1091.0,9.0,8.0
17,2003,Ananás,0.0,0.0,0.0
17,2003,Arroz,5610.0,9363.0,1669.0
17,2003,Aveia,1079.0,681.0,631.0
17,2003,Avelã,1000.0,1.0,1.0
17,2003,Azeitona de mesa,1364.0,66.0,49.0
17,2003,Azeitona para azeite,355.0,300.0,843.0
17,2003,Banana,0.0,0.0,0.0
