;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;
;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;
16E0601: Arganil;55731326 &;13486673 &;17101801 &;17847441 &;1104153 &;2704542 &;3486716 &;0 &;56441607 &;12889789 &;17355107 &;18593943 &;1215512 &;2645854 &;3741402 &;0 &;55187927;12942746;5424173;29106469;1303439;2761677;3649423;0;50547102;12825710;5939150;24642846;556152;2931390;3651854;0;43514852;13604421;6285520;16686876;388179;2961339;3588517;0;50364006;13103826;6176412;24450009;380036;2857324;3396399;0;55005044;13237854;6021208;28869948;338843;3039017;3498174;0;52354234;12821795;7056314;25937398;157871;2960550;3420306;0;52381673;13496358;7365806;25232954;195544;2968613;3122398;0;53644932;14078910;8075596;25796767;208235;2965568;2519856;0;
16E0602: Cantanhede;192043940 &;43418930 &;26992453 &;98589446 &;14309184 &;6305766 &;2428161 &;0 &;189721793 &;41706878 &;28321072 &;98294029 &;12531420 &;5344857 &;3523537 &;0 &;190422018;42509897;27857547;101138952;8465319;6072719;4377584;0;192464999;41092273;26398507;104453566;9166444;6227487;5126722;0;186579243;42383298;27071624;98302420;7830295;5786508;5205098;0;184650667;41535693;26211183;98296988;7546019;5907735;5153049;0;174973804;41299474;25980047;89791221;6921242;5738305;5243515;0;170665767;39456745;28049801;83556091;6524617;5975569;7078773;24171;169541457;40619690;27881093;81737880;6715645;6022130;6527571;37448;180247027;42505712;27111919;88730498;6966328;6668958;8234926;28686;
16E0603: Coimbra;641859588 &;189297969 &;177213235 &;202725545 &;2147035 &;17415342 &;52777056 &;283406 &;664483096 &;183866164 &;197477199 &;206526385 &;2328887 &;17241790 &;56748669 &;294002 &;685036420;193271222;196044330;215332360;2256904;18877920;58858637;395047;677372743;181373325;198974557;209510226;7694543;19366138;59540371;913583;684917847;190176361;210770753;203050009;3578461;19570268;57384773;387222;726120952;191622749;207700579;247154411;4410268;19485435;55413660;333850;718047361;192795673;204594291;239452531;4281279;19984085;56635255;304247;704492025;195537947;210273776;214255158;4189548;19245107;60568284;422205;730965096;205100534;216461600;223660729;4364039;20357283;59580956;1439955;771140484;213080828;182363676;247429119;3641606;25186028;97934485;1504742;
16E0604: Condeixa-a-Nova;47115797 &;18893698 &;33529024 &;6234513 &;-15419239 &;1849603 &;2028198 &;0 &;48108682 &;17885109 &;8456213 &;17713545 &;210034 &;1816514 &;2027267 &;0 &;47873043;18419744;8618794;12882439;3868643;1955271;2128152;0;49066868;17678032;8341108;18272528;673638;2073532;2028030;0;48613884;18614481;8095381;17166223;408385;2111118;2218296;0;47646253;18492034;7549750;17000210;420927;2153925;2029407;0;47611100;18553433;7369405;17004458;435776;2073888;2174140;0;46989369;17623116;9157562;16521039;258650;2102748;1326254;0;49522929;18603471;9900408;17343577;367355;2015589;1292529;0;51545866;19540797;9653754;16842644;424871;2232191;2851609;0;
16E0605: Figueira da Foz;1380270307 &;78732034 &;70390144 &;1211826060 &;5762161 &;9096839 &;4385769 &;77300 &;1428854097 &;74548115 &;75447302 &;1260781204 &;4295765 &;7876738 &;5835299 &;69674 &;1406179335;76136556;76173177;1234875031;5112788;7606907;6105280;169596;1398715628;78390175;73208086;1226848666;5340686;8395316;6300245;232454;1397993032;82855743;73272721;1222298797;3994758;8240819;7133193;197001;1383917124;81959170;73191886;1210281150;3289766;8053442;6942988;198722;1406747437;83392903;73771266;1231220591;2861399;8195208;7085831;220239;1396973559;73997881;53332992;1246805112;5839241;7986811;9011522;0;1411790220;75600411;56413806;1244425427;18165017;8479222;8496314;210023;1401640610;79585317;58230549;1223700630;16433087;11432116;11861348;397563;
16E0606: Góis;10171298 &;4865262 &;1790559 &;534104 &;77512 &;1701580 &;1202281 &;0 &;9873813 &;4640801 &;1880111 &;369618 &;123806 &;1635099 &;1224378 &;0 &;10170421;4749477;1937104;358315;178488;1744441;1202596;0;10354656;4576409;1918515;544698;168474;1752367;1394193;0;10813301;4909220;1936811;636797;131183;1805342;1393948;0;10605563;4758617;1993283;613169;121044;1772155;1347295;0;10390933;4724000;1847380;701570;116117;1849125;1152741;0;10466205;4615990;2081966;722910;214588;1688308;1142443;0;11106778;4842038;2042132;1117036;194076;1906714;1004782;0;12370465;5057218;2795812;1233432;226646;2093311;964046;0;
16E0607: Lousã;53017083 &;20860380 &;8422633 &;19018428 &;577567 &;1967855 &;2170220 &;0 &;56882455 &;19812060 &;9320141 &;22662205 &;883076 &;1871120 &;2333853 &;0 &;58439105;19965728;9613343;23047703;1295582;1996548;2520201;0;57191216;19185041;9188983;23207022;1064149;1952866;2510202;82953;57171094;19832118;9748894;22715956;400645;1928430;2545051;0;56431573;19838600;9821233;22079079;362182;2077825;2252654;0;55190786;19841120;9824307;21131982;281463;2075289;2036625;0;55271382;19646355;10861430;20112022;429300;1981660;2240471;144;59464970;21246498;11066682;22322458;417747;2095183;2314327;2075;60549895;22461616;11460077;21102259;536266;2365070;2622430;2177;
16E0111: Mealhada;100722395 &;22845178 &;15105570 &;55639145 &;1983870 &;2631543 &;2494830 &;22259 &;104606093 &;21788198 &;16082230 &;59997298 &;2099783 &;2112143 &;2526441 &;0 &;103907332;22346408;17982180;53150927;5089878;2642148;2695791;0;101255390;21438538;18241528;52234263;4016173;2662632;2662256;0;101397913;23116409;18241634;51292555;3573956;2594137;2579222;0;100141736;22783905;17582051;50965133;3598405;2521900;2690342;0;101974039;22821331;17619813;52571111;3892762;2574869;2494153;0;101488877;21599819;21473222;52481731;737315;2080349;3116441;0;107776610;22714222;22884256;55708504;1028583;2364559;3076486;0;113623941;23676182;19401542;63468760;883192;3132927;3061338;0;
16E0608: Mira;60407416 &;18562109 &;8169098 &;7831760 &;21439302 &;2179709 &;2225438 &;0 &;56216801 &;17915816 &;9032429 &;8017042 &;16602961 &;2205326 &;2443227 &;0 &;58235983;17810838;8608175;6651679;20486567;2262939;2415785;0;58153383;17022578;8803657;6743574;20704541;2312395;2566638;0;57338504;17287351;9036631;6748352;19577223;2306149;2382798;0;58457940;17304911;8839116;6628584;20944347;2593588;2147394;0;56610282;17500740;8369880;6258873;19988051;2539125;1953613;0;48630509;15408615;7053625;9111795;13224923;2409955;1421596;0;66151245;15914438;9514837;7418253;29802504;2094107;1407106;0;69843949;16794052;9694855;7250295;31315051;3132983;1656713;0;
16E0609: Miranda do Corvo;26186909 &;14345802 &;6479215 &;1504987 &;167038 &;2357296 &;1332571 &;0 &;25729969 &;13409798 &;6659072 &;2024556 &;143253 &;2036040 &;1457250 &;0 &;27442595;13785862;6536547;3134527;341893;2193193;1450573;0;26542688;13148068;6304648;2574724;761706;2249688;1503854;0;27131508;13849397;6266967;3015577;160649;2265465;1573453;0;26510625;13899300;6077487;2802420;175790;2250594;1305034;0;26280205;13772384;5784193;3023264;154633;2119897;1425834;0;26153618;13076597;5395712;2541253;227409;2097302;2815345;0;27932127;14187388;5717100;3014748;244737;1984631;2783523;0;30090515;14803531;5953963;3636318;279018;2468053;2949632;0;
16E0610: Montemor-o-Velho;58259084 &;30852267 &;11936077 &;5753059 &;1824732 &;3861889 &;4031060 &;0 &;55974545 &;32490364 &;11527938 &;2311139 &;1881113 &;3660037 &;4103954 &;0 &;56442104;32572056;11320173;2452503;1681937;4151477;4263958;0;55710290;31595768;11163495;3087223;2040517;3923084;3900203;0;56385815;32045025;10478413;3584792;1941987;4023771;4311827;0;55807425;32621067;10200561;3182032;1902784;3855389;4045592;0;55862508;32731479;9992556;3075951;1716661;3956491;4389370;0;55243346;26162035;14697243;3853566;2851145;3920434;3758473;450;57596772;26618315;14925668;5168972;3572512;3919467;3391437;401;61119729;28182558;15457375;6032692;4440838;3705452;3300395;419;
16E1808: Mortágua;56301688 &;10896312 &;10704974 &;28613821 &;240528 &;1958460 &;1289778 &;2597815 &;56645796 &;10264810 &;10013690 &;29393607 &;196864 &;1844494 &;1383371 &;3548960 &;40235798;10300897;5929819;16555385;420554;1995919;1342254;3690970;44835977;10072216;5972218;20560951;1170715;1988108;1333079;3738690;48153614;10662421;6766016;22518769;987637;1940625;1394645;3883501;49001438;10405280;6378278;24170136;874709;1916523;1367422;3889090;48195083;10119335;6271088;24165792;368438;1818505;1346745;4105180;47418388;10527084;10521077;22741534;439226;1660965;1528502;0;53620422;10863812;6762185;28796614;588621;1979809;1483541;3145840;50653959;10960010;6208908;24756598;675480;2655358;1663645;3733960;
16E0611: Oliveira do Hospital;94481502 &;22772793 &;12232950 &;52771287 &;850258 &;3965630 &;1888584 &;0 &;97661834 &;21381989 &;13486028 &;56209415 &;829359 &;3782626 &;1972417 &;0 &;89609041;21544590;13898983;47448788;889092;3962234;1865354;0;91692935;20955084;14029648;50097679;833536;4004215;1772773;0;101412714;21859345;13328276;59949553;536673;3985792;1753075;0;99348084;21306902;12145599;59436382;671056;3994978;1793167;0;99859864;21482577;12174237;59912914;649915;4140268;1499953;0;99793055;21294573;13300369;57476005;1417821;4357717;1946176;394;99527908;22331315;13175002;55832971;1732074;4438438;2017138;970;97742256;22930022;11372954;53802691;2247880;4417659;2970290;760;
16E0612: Pampilhosa da Serra;11676320 &;4641282 &;2143600 &;2098650 &;94300 &;1494707 &;1203781 &;0 &;11882623 &;4822243 &;2203737 &;1719925 &;399206 &;1517343 &;1220169 &;0 &;12078104;4946858;2209891;1433460;560036;1588700;1339159;0;12098024;4824917;2193734;1817721;387824;1598699;1275129;0;12213132;5102042;2328795;1783277;95467;1553081;1350470;0;12191878;4951898;2064019;2106537;96267;1679034;1294123;0;11080278;4900605;1726564;1692983;81748;1536035;1142343;0;11768446;4294662;2309194;2378724;96031;1499797;1190038;0;12510728;4428171;2542064;2347938;99683;1800321;1292551;0;12042842;4651902;1760929;2254827;109447;1994436;1271301;0;
16E0613: Penacova;37224770 &;15314037 &;4761098 &;13448744 &;147491 &;1886705 &;1666695 &;0 &;36648777 &;14438791 &;4960628 &;13476908 &;160573 &;1855329 &;1756548 &;0 &;35836682;14667190;4943335;11932847;165385;2225773;1902152;0;38346972;14417866;4827525;14943738;150708;2162796;1844339;0;35916920;15117609;5047485;11460996;153120;2243203;1894507;0;39241547;14963425;4902380;15189190;161078;2341822;1683652;0;38468380;14940812;4897785;14689295;158708;2288824;1492956;0;39049381;14488674;5423555;9430087;5740538;2223709;1742818;0;42516161;15451925;5804595;14509636;2439060;2402883;1908062;0;40736013;16044831;5781131;14311291;100048;2611302;1887410;0;
16E0614: Penela;19644368 &;6547657 &;2602610 &;8075656 &;440668 &;1163252 &;814525 &;0 &;19624065 &;6091315 &;2914018 &;7630497 &;863291 &;1068039 &;1056905 &;0 &;19185860;6120517;2949027;6540127;1266735;1238913;1070541;0;18502556;5910889;2929093;6326217;1025827;1298882;1011648;0;18655938;6283425;3124345;5883729;914310;1390356;1059773;0;16458448;6085448;2847769;4566217;676776;1411426;870812;0;16073224;6172788;2807075;4234243;523492;1407482;928144;0;16312841;5827978;3344970;5006768;67409;1349271;716445;0;17388503;6227889;3420729;5489434;98262;1370735;781454;0;17851114;6456538;2613721;5475449;113377;1859606;1332423;0;
16E0615: Soure;68809072 &;20675814 &;6863081 &;11848317 &;1663050 &;3536110 &;3498434 &;20724266 &;73551500 &;20201464 &;7439862 &;13031717 &;810840 &;3986898 &;3703834 &;24376885 &;72436087;20167189;7564569;12971132;809177;2954633;3568161;24401226;73640500;19205443;7792596;13117666;854538;3367393;3789069;25513795;72935244;19637350;7743064;12608682;773752;3500879;4269131;24402386;72402807;19644891;7605564;12171602;667882;3779223;3749286;24784359;72385690;19848322;7417928;12027453;654131;3801416;3512586;25123854;70907676;19543243;8475623;12193892;1132936;3563023;2268824;23730135;70774081;20282841;9239874;11406092;1276776;3602726;2342459;22623313;75536738;21146223;9143703;12029568;1014573;4166928;3078127;24957616;
16E0616: Tábua;33581982 &;13648467 &;5514748 &;9479696 &;537878 &;2790422 &;1610771 &;0 &;34953355 &;12730024 &;5886825 &;11118443 &;672548 &;2795835 &;1749680 &;0 &;35785693;12933790;5903002;11183383;680538;3014571;2070409;0;33101243;12112580;6203282;9487750;686779;2775400;1835452;0;34940803;13213001;6619915;10147438;544297;2642879;1773273;0;32819458;12863435;6270681;8409433;684714;2968135;1623060;0;30493177;12494606;6187740;6581528;700362;2885670;1643271;0;31591506;11901592;7468380;6479362;969819;3003235;1769118;0;32733043;12723206;7307757;6909172;1211478;2949016;1632414;0;34454568;12958930;6271528;8384491;1304640;3163293;2371686;0;
16E0617: Vila Nova de Poiares;21591115 &;9138563 &;5127292 &;6041588 &;42747 &;395201 &;845724 &;0 &;21380268 &;9956928 &;5382829 &;4541198 &;212501 &;372211 &;914601 &;0 &;21377043;9968179;5544555;3516441;1011756;346457;989655;0;20472191;8546819;5444906;3293863;1152372;1097406;936825;0;20987841;9563725;5261918;3254136;1011359;919891;976812;0;19803116;9018850;5228599;2905424;1037773;741053;871417;0;18220810;8534386;5227982;2358257;956989;623587;519609;0;17849561;8106793;5090634;2850401;399589;763882;638262;0;19802980;8639809;5515826;2875389;499198;956263;1316495;0;22250246;9046172;6101026;3736791;697813;1516762;1151682;0;
16F: Região de Leiria;1684219958 &;392043853 &;276677500 &;895442447 &;28195082 &;40103298 &;41242441 &;10515337 &;1744427248 &;376691165 &;291657050 &;955164918 &;21934763 &;41751077 &;43973528 &;13254747 &;1755683909;381400558;273475833;965472901;31984981;45918157;44313638;13117841;1703082355;353665944;239604471;982106103;22722188;47807080;43868013;13308556;1680370773;367583885;249985930;938260281;19442829;47747863;44734963;12615022;1651266297;364528269;242836688;923451110;18940880;47037491;42094227;12377632;1618537800;365806818;240887184;892878609;18855599;48571193;39467236;12071161;1598052289;327615818;296842293;855893803;19687058;47069035;50891818;52464;1672787688;349473723;297623545;899478627;23947663;49850848;41160077;11253205;1759191248;369978904;297656927;939791283;30548170;51311699;57742104;12162161;
16F1002: Alvaiázere;15157487 &;8049775 &;3188607 &;1146559 &;223242 &;1738996 &;810308 &;0 &;15166829 &;7653338 &;3367041 &;1187939 &;268941 &;1801378 &;888192 &;0 &;15017525;7496154;3163407;1178826;281522;1951903;945713;0;14642484;7337547;2994468;1277640;292434;1902065;838330;0;15004720;7791701;3062747;1361582;307294;1609407;871989;0;14593822;7498394;3115807;1340948;271515;1573392;793766;0;14593349;7625875;2870688;1367961;224044;1682210;822571;0;15521558;7248068;3380648;1572904;653794;1769859;896285;0;16299451;7072948;3705060;2094735;492980;1985857;947871;0;16649260;7474521;3612794;2174927;516745;1834514;1035759;0;
16F1003: Ansião;37742643 &;13575370 &;6345886 &;13131800 &;662554 &;2693416 &;1333617 &;0 &;39295078 &;13059989 &;6913278 &;14368806 &;658651 &;2791055 &;1503299 &;0 &;40263647;13185593;7151238;14497556;1019231;2958103;1451926;0;39307085;12850614;6378665;14258078;1110912;2902332;1806484;0;38067319;13516703;6051423;12877051;617953;2990809;2013380;0;37200033;13232142;5687697;12857209;650030;2837750;1935205;0;35182886;13124734;5454300;11284994;636902;2868960;1812996;0;34234799;12059014;10270646;7671774;596431;2720154;916780;0;37394722;13223968;11933873;7899067;559746;3017780;760288;0;42722221;13756530;10368308;13925162;603387;2721963;1346871;0;
16F1004: Batalha;81516381 &;21118351 &;25048293 &;30092789 &;2144676 &;1969677 &;1142595 &;0 &;81596048 &;19802075 &;26450794 &;29216372 &;2219715 &;2474518 &;1432574 &;0 &;81603407;20223245;26275206;28631427;2240533;2844531;1388465;0;78843194;19586343;16442479;36607564;2137153;2776448;1293207;0;79114746;20206509;16705289;36259959;1822220;2756147;1364622;0;77158709;19830457;15971284;35327154;1799241;2958000;1272573;0;73846456;20118682;15568153;32310253;1776744;2848134;1224490;0;67973151;18076561;12641385;31494733;1456906;2778496;1525070;0;70057328;19539979;13313688;31017146;1952212;2934993;1299310;0;76804517;20424669;14176489;35320309;1994470;3224592;1663988;0;
16F1007: Castanheira de Pêra;9204360 &;3289530 &;1917116 &;2623149 &;35741 &;893430 &;445394 &;0 &;9648674 &;3116733 &;2011867 &;3046171 &;40522 &;894216 &;539165 &;0 &;9668577;3205241;1724874;3099440;140081;943857;555084;0;9384320;3176900;1539702;3076093;123424;966946;501255;0;9867002;3392262;1698231;3167411;134581;995088;479429;0;9496880;3192686;1621794;3123553;127809;984081;446957;0;9490548;3235966;1535485;3131856;123572;991510;472159;0;9864389;3219949;2098165;3185303;26203;937555;397214;0;10398353;3289547;2559644;3155154;50010;981576;362422;0;10899450;3672161;1730955;3892770;51494;1040726;511344;0;
16F1008: Figueiró dos Vinhos;13994361 &;6664081 &;2453983 &;1080739 &;58301 &;1754587 &;1982670 &;0 &;13658366 &;6244010 &;2516659 &;1061025 &;46630 &;1764551 &;2025491 &;0 &;14092656;6379035;2697465;1110782;62927;1902967;1939480;0;13783830;6115873;2591758;1138751;51340;1915164;1970944;0;14471278;6755414;2690576;1108090;46671;1901331;1969196;0;14053944;6424307;2509987;1343442;44938;1875801;1855469;0;14242299;6503512;2517163;1398619;39737;1835480;1947788;0;14811528;6392839;3166696;2252034;135224;1907429;957306;0;15385575;6701273;2915311;2860725;154089;1857659;896518;0;15710625;7344501;2305288;2872904;187472;1948092;1052368;0;
16F1009: Leiria;636023459 &;172862691 &;132616926 &;286087426 &;18916689 &;14142019 &;11397708 &;0 &;653078812 &;162613087 &;140392818 &;309320756 &;12743250 &;14347625 &;13661276 &;0 &;655882535;164976876;141140989;296871460;22321081;16259780;14312349;0;633545967;153630779;127995075;308789301;11631412;18242221;13257179;0;632628413;157207624;137833279;295015916;11514340;17473524;13583730;0;615950273;153133389;134227981;287710761;11329158;17082514;12466470;0;612287512;152715705;134875372;282813945;11238513;17973743;12670234;0;601737946;147217331;146831308;256218012;9216520;17901675;24301214;51886;643842477;159148098;152751339;277758878;12318033;18771006;23049689;45434;692685792;166741121;146108606;308320255;17276334;19114442;35121659;3375;
16F1010: Marinha Grande;489654434 &;52647977 &;31652135 &;396356948 &;209557 &;3422878 &;5364939 &;0 &;519091792 &;50415214 &;33381280 &;425819697 &;162954 &;3701500 &;5611147 &;0 &;538148309;52003063;39285164;436829421;277479;3958473;5794709;0;514275375;49423959;29030714;426095395;204096;3936764;5584447;0;487765929;50585881;28614634;398121551;267464;4271715;5904684;0;479952282;49526951;26764781;393778604;206480;4117206;5558260;0;469265505;49501330;25715002;384200768;294570;4318824;5235011;0;470296777;44904924;45152388;370329982;275781;4158781;5474401;520;477623842;47721973;45911026;373669235;380012;4380329;5560757;510;480261813;51054267;48297430;370643730;731719;4496284;5037738;645;
16F1013: Pedrógão Grande;18483444 &;5096306 &;1312615 &;9767852 &;549068 &;1118265 &;639338 &;0 &;23201616 &;4781881 &;1475448 &;14695526 &;541488 &;1097173 &;610100 &;0 &;13430293;4707734;1481897;4855014;608122;1181999;595527;0;16411191;6204630;1695477;6495987;233320;1201881;579896;0;23292621;14497253;1968129;4744959;218487;1205947;657846;0;28826997;20016897;1895509;4501639;330258;1386816;695878;0;28073222;19946118;1727488;4140686;330089;1301059;627782;0;30426917;4188027;2250084;21886107;229344;1335491;537864;0;30573793;4452339;2189174;21830516;255969;1281360;564435;0;27905655;4851059;1977319;19049480;128071;1159061;740665;0;
16F1015: Pombal;249961598 &;77148142 &;36198036 &;99545253 &;4143186 &;8849686 &;13561958 &;10515337 &;254026551 &;79160573 &;36176903 &;99502752 &;4024832 &;9183250 &;12723494 &;13254747 &;252660449;79158617;35640423;98864757;3825864;9870018;12182330;13118440;248769980;66331083;36660717;103779632;5691964;9924365;13073663;13308556;247521928;62988750;36851541;108148871;3239561;10422454;13261689;12609062;240743502;61784779;36128529;104894338;2960209;10161250;12453055;12361342;238401608;63295698;35851366;103324643;2926584;10437577;10511248;12054492;238913909;57079042;50861677;103857597;3741622;9619940;13753973;58;249302367;59742236;42410708;115889069;3727178;10443341;5882574;11207261;267101295;64507007;40594804;125621811;4528866;11374689;8315977;12158141;
